data,gdp,log_gdp,hp_cycle,hp_trend,bk_cycle,bk_trend,OLS_trend,OLS_cycle,fdiff_cycle,fdiff_trend,ck_cycle,ck_trend
2005-07-01,225929.75,12.327979389225472,-0.011070413781418154,12.33904980300689,-0.008479800583818246,12.33645918980929,12.340221626938295,-0.012242237712822401,-0.011907239579753766,12.339886628805226,-0.0020220626571923472,12.330001451882664
2005-10-01,228840.39,12.340780052628523,-0.008751606106281784,12.349531658734804,-0.011451484803688636,12.35223153743221,12.345864432126874,-0.005084379498351055,0.007047913675356226,12.333732138953167,-0.0048876008575801655,12.345667653486103
2006-01-01,232444.85,12.356408271571082,-0.0037673450548272314,12.36017561662591,-0.010246631303311342,12.366654902874393,12.351507237315452,0.00490103425562971,0.009875469214865644,12.346532802356217,-0.004287270680207733,12.360695542251289
2006-04-01,233289.34,12.360034764723851,-0.010923534588291872,12.370958299312143,-0.006141119710481261,12.366175884434332,12.357027372826018,0.0030073918978335,-0.0021262565749249956,12.362161021298776,-0.0014777719820919036,12.361512536705943
2006-07-01,237164.09,12.37650754341387,-0.005346431420903741,12.381853974834774,-0.0020950631021988846,12.37860260651607,12.362608843175586,0.013898700238284434,0.010720028962325427,12.365787514451545,0.0014363790058094517,12.37507116440806
2006-10-01,239942.07,12.388152798188495,-0.004677285837464851,12.39283008402596,-0.0002986452381991488,12.388451443426694,12.368251648364165,0.019901149824329778,0.005892505046930224,12.382260293141565,0.0031187193419507653,12.385034078846545
2007-01-01,244341.95,12.40632395760886,0.002473231410638377,12.403850726198222,7.426421942292255e-05,12.406249693389437,12.373894453552744,0.03242950405611644,0.012418409692671543,12.393905547916189,0.0041932140401979845,12.402130743568662
2007-04-01,248562.18,12.423448314546652,0.0085712371862261,12.414877077360426,0.0024525256458937704,12.42099578890076,12.379414589063302,0.044033725483350494,0.01137160721009816,12.412076707336555,0.006871422761119322,12.416576891785533
2007-07-01,251125.23,12.433707017995363,0.007835158704290635,12.425871859291073,0.00936037610014116,12.424346641895223,12.384996059412877,0.048710958582486086,0.004505953721017191,12.429201064274347,0.012835942226750552,12.420871075768613
2007-10-01,254870.1,12.448509282581604,0.01170613178969937,12.436803150791905,0.019412741685676877,12.429096540895927,12.390638864601456,0.05787041798014769,0.009049514858546485,12.439459767723058,0.02079308106234018,12.427716201519264
2008-01-01,258079.88,12.461024428386827,0.01338050074797792,12.447643927638849,0.026722131159254158,12.434302297227573,12.396281669790028,0.06474275859679857,0.006762396077528648,12.454262032309298,0.025943483245543353,12.435080945141284
2008-04-01,263373.5,12.481328455788896,0.02295397384869524,12.4583744819402,0.024447808626168334,12.456880647162727,12.401863140139604,0.07946531564929238,0.014551277674375411,12.466777178114521,0.022565423406999074,12.458763032381897
2008-07-01,267616.04,12.497308545649135,0.028325077031908563,12.468983468617227,0.010388869910284553,12.48691967573885,12.407444610489172,0.08986393515996305,0.010227340132545164,12.48708120551659,0.008389774070391709,12.488918771578744
2008-10-01,257521.58,12.458858801399659,-0.020615087425191803,12.47947388882485,-0.009951303194615532,12.468810104594274,12.41308741567775,0.045771385721907976,-0.044202493977170194,12.50306129537683,-0.012525664908804912,12.471384466308464
2009-01-01,253856.45,12.444524228758674,-0.045342218132462975,12.489866446891137,-0.026770370523685267,12.47129459928236,12.41873022086633,0.025794007892343984,-0.020087322368679113,12.464611551127353,-0.031168361786631238,12.475692590545306
2009-04-01,258528.17,12.462759941848224,-0.03740902086629028,12.500168962714515,-0.03179864640346622,12.49455858825169,12.424250356376888,0.03850958547133665,0.012482963361856773,12.450276978486368,-0.03886038761463129,12.501620329462856
2009-07-01,264556.65,12.485810685041486,-0.02455023226559483,12.51036091730708,-0.023934678300950484,12.509745363342436,12.429831826726463,0.05597885831502225,0.0172979934655672,12.468512691575919,-0.03285672335154144,12.518667408393027
